116224,"<p>They should <strong>absolutely</strong> be kept under version control.  You can use an environment variable in the user's environment to detect the developer-specific properties.  In ant, for example:</p>

<pre><code>&lt;property environment=""env"" /&gt;
&lt;property file=""${basedir}/online/${env.LOGNAME}.build.properties"" /&gt;
&lt;property file=""${basedir}/online/${env.USERNAME}.build.properties"" /&gt;
&lt;property file=""${basedir}/online/default.properties"" /&gt;
</code></pre>

<p>If you have <code>LOGNAME</code> set to, say, 'davec' and <code>davec.build.properties</code> exists, it will override any values in <code>default.properties</code>.</p>

<p>This is also helpful for examining your co-workers configurations to get started or diagnose problems.</p>
"
137770,"<p>I use special functions in my library to work with days/month/year ints -</p>

<pre><code>int[] int_dmy( long timestamp ) // remember month is [0..11] !!!
{
  Calendar cal = new GregorianCalendar(); cal.setTimeInMillis( timestamp );
  return new int[] { 
    cal.get( Calendar.DATE ), cal.get( Calendar.MONTH ), cal.get( Calendar.YEAR )
  };
};


int[] int_dmy( Date d ) { 
 ...
}
</code></pre>
"
138019,"<p>You can do the whole thing using Integer math without needing to instantiate a calendar:</p>

<pre><code>return (System.currentTimeMillis()/1000/3600/24/365.25 +1970);
</code></pre>

<p>May be off for an hour or two at new year but I don't get the impression that is an issue?</p>
"
277047,"<p>A brute force algorithm:</p>

<pre><code>public static boolean hasAtLeastTwoOdds(int[] args) {
    int[] target = args; // make defensive copy
    int oddsFound;
    int numberOddsSought = 2;

    for (int i = 0; i &lt; target.length; i++) {
        if (target[i] % 2 != 0) {
            if (oddsFound== numberOddsSought) {
                return true;
            }
            oddsFound++;
        }
    }

    return false;
}
</code></pre>
"
277158,"<p>I'd initialize a <code>word_count</code> int to 1, then loop through each character in the file and increment <code>word_count</code> for every whitespace character <em>unless</em> the previous character was a whitespace character. (A space, tab, or newline.)</p>
"
367455,"<p>Here is my code that works on mysql on os X</p>

<pre><code>public SQL(String host, String port, String database, String userid, String password)
	{
		queryType = QUERYTYPE.Single;
		String driver = ""org.gjt.mm.mysql.Driver"";
		String url = ""jdbc:mysql://"" + host;
		if (port != null)
			{
				url += "":"" + port;
			}
		else
			{
				url += "":"" + defaultPort;
			}
		url += ""/"" + database;
		try
			{
				Class.forName(driver);

				connection = DriverManager.getConnection(url, userid, password);
			}
		catch (Exception e)
			{
				e.printStackTrace();
			}
	}
</code></pre>
"
377860,"<p>There is nothing here that says these values should be inlined. You are just declaring some <code>public</code>, <code>static</code> members. Those other classes are using the values of these members. No inlining is asked. Even the <code>final</code> keyword </p>

<p>But for <strong>performance reasons</strong>, some JVMs may <strong>inline</strong> these values in those other classes. This is an optimization. No optimization should change the behaviour of a program. So if you change the definition of these members, the JVM should <strong>un-inline</strong> the previous values.</p>

<p>This is why there is no way to turn inlining off. Either the JVM does not inline and there is no problem or if it is inlined, the JVM guarantee the un-inlining.</p>

<p>I am not sure what happens when you import statically this class. I think (not sure) the inlining is performed and may cause the trouble you mention. If that is the case, you could basically delete the static import and you are ok.</p>
"
282115,"<p>I would NOT recommend using any regex for this, those are actually all painfully slow when you're doing simple operations. Instead I'd recommend you start with something like this</p>

<pre><code>// usage:
Map&lt;String, String&gt; replaceRules = new HashMap&lt;String, String&gt;();
replaceRules.put(""ao"", ""1"");
replaceRules.put(""df"", ""2"");
replaceRules.put(""n"", ""3"");
String s = replacePartsOf(""foobooandfoo"", replaceRules);

// actual method
public String replacePartsOf(String thisString, Map&lt;String, String&gt; withThese) {
    for(Entry&lt;String, String&gt; rule : withThese.entrySet()) {
    	thisString = thisString.replaceAll(rule.getKey(), rule.getValue());
    }

    return thisString;
}
</code></pre>

<p>and after you've got that working, refactor it to use character arrays instead. While I think what you want to do can be done with StringBuilder it most likely won't be worth the effort.</p>
"
300330,"<p>I think it's risky. Threading results in all kinds of subtly issues that are a giant pain to debug. You might want to look at <a href=""http://commons.apache.org/collections/api/org/apache/commons/collections/FastHashMap.html"" rel=""nofollow""><code>FastHashMap</code></a>, which is intended for read-only threading cases like this.</p>

<p>At the least, I'd also declare <code>validProgramCodes</code> to be <code>volatile</code> so that the reference won't get optimized into a register or something.</p>
"
300394,"<p>If I read the <a href=""http://docs.oracle.com/javase/specs/jls/se5.0/html/j3TOC.html"" rel=""nofollow"">JLS</a> correctly (no guarantees there!), accesses to <em>references</em> are always atomic, period.  See <a href=""http://docs.oracle.com/javase/specs/jls/se5.0/html/memory.html#17.7"" rel=""nofollow"">Section 17.7 Non-atomic Treatment of double and long</a> </p>

<p>So, if the access to a reference is always atomic and it doesn't matter what instance of the returned <code>Hashmap</code> the threads see, you should be OK.  You won't see partial writes to the reference, ever.</p>

<hr>

<p>Edit:  After review of the discussion in the comments below and other answers, here are references/quotes from </p>

<p><a href=""http://g.oswego.edu/"" rel=""nofollow"">Doug Lea</a>'s book (Concurrent Programming in Java, 2nd Ed), p 94, section 2.2.7.2 <em>Visibility</em>, item #3:  ""</p>

<blockquote>
  <p>The first time a thread access a field
  of an object, it sees either the
  initial value of the field or the
  value since written by some other
  thread.""</p>
</blockquote>

<p>On p. 94, Lea goes on to describe risks associated with this approach:</p>

<blockquote>
  <p>The memory model guarantees that, given the eventual occurrence of the above operations, a particular update to a particular field made by one thread will eventually be visible to another.  But <em>eventually</em> can be an arbitrarily long time.</p>
</blockquote>

<p>So when it <strong><em>absolutely, positively, must be visible</em></strong> to any calling thread, <code>volatile</code> or some other synchronization barrier is required, especially in long running threads or threads that access the value in a loop (as Lea says).</p>

<p><em><strong>However</em></strong>, in the case where there is a <em>short lived thread</em>, as implied by the question, with new threads for new readers and it <em>does not impact</em> the application to read stale data, synchronization <em>is not</em> <strong><em>required.</em></strong></p>

<hr>

<p>@<a href=""http://stackoverflow.com/users/3474/erickson"">erickson</a>'s answer is the safest in this situation, guaranteeing that other threads will see the changes to the <code>HashMap</code> reference as they occur.  I'd suggest following that advice simply to avoid the confusion over the requirements and implementation that resulted in the ""down votes"" on this answer and the discussion below.</p>

<p>I'm not deleting the answer in the hope that it will be useful.  I'm <strong>not</strong> looking for the ""Peer Pressure"" badge... ;-)</p>
"
12885,"<p>There is no pretty solution.  Java just doesn't do things like this well.  Mike's solution is pretty much the way to do it if you want strings as the indices (keys).  Another option if the hash-of-hashes setup is too ugly is to append the strings together (shamelessly stolen from Mike and modified):</p>

<pre><code>Hashtable&lt;String, String&gt; schedule = new Hashtable&lt;String, String&gt;();
schedule.put(""A-Winter"", ""M"");
schedule.put(""A-Spring"", ""tTS"");
</code></pre>

<p>and then lookup:</p>

<pre><code>String val = schedule.get(group + ""-"" + season);
</code></pre>

<p>If you're unhappy with the general ugliness (and I don't blame you), put it all behind a method call:</p>

<pre><code>String whenCanIWater(String group, Date date) { /* ugliness here */ }
</code></pre>
"
326409,"<p>You could try:</p>

<pre><code>FileInputStream input = new FileInputStream(filePath);

byte[] fileData = new byte[input.available()];

input.read(fileData);
input.close();

return new String(fileData, ""UTF-8"");
</code></pre>

<p>I'm not sure what problems might occur with the bytes and character sets etc, but it works for me.</p>
"
109396,"<p>Depending on the context, using <code>java.util.LinkedHashMap&lt;T&gt;</code> which rememebers the order in which items are placed into the map.  Otherwise, if you need to sort values based on their natural ordering, I would recommend maintaining a separate List which can be sorted via <code>Collections.sort()</code>.</p>
"
109407,"<p>If your Map values implement Comparable (e.g. String), this should work</p>

<pre><code>Map&lt;Object, String&gt; map = new HashMap&lt;Object, String&gt;();
// Populate the Map
List&lt;String&gt; mapValues = new ArrayList&lt;String&gt;(map.values());
Collections.sort(mapValues);
</code></pre>

<p>If the map values themselves don't implement Comparable, but you have an instance of Comparable that can sort them, replace the last line with this:</p>

<pre><code>Collections.sort(mapValues, comparable);
</code></pre>
"
109958,"<p>Okay, this version works with two new Map objects and two iterations and sorts on values. Hope, the performs well although the map entries must be looped twice:</p>

<pre><code>public static void main(String[] args) {
	Map&lt;String, String&gt; unsorted = new HashMap&lt;String, String&gt;();
	unsorted.put(""Cde"", ""Cde_Value"");
	unsorted.put(""Abc"", ""Abc_Value"");
	unsorted.put(""Bcd"", ""Bcd_Value"");

	Comparator&lt;String&gt; comparer = new Comparator&lt;String&gt;() {
		@Override
		public int compare(String o1, String o2) {
			return o1.compareTo(o2);
		}};

	System.out.println(sortByValue(unsorted, comparer));

}

public static &lt;K, V&gt; Map&lt;K,V&gt; sortByValue(Map&lt;K, V&gt; in, Comparator&lt;? super V&gt; compare) {
	Map&lt;V, K&gt; swapped = new TreeMap&lt;V, K&gt;(compare);
	for(Entry&lt;K,V&gt; entry: in.entrySet()) {
		if (entry.getValue() != null) {
			swapped.put(entry.getValue(), entry.getKey());
		}
	}
	LinkedHashMap&lt;K, V&gt; result = new LinkedHashMap&lt;K, V&gt;();
	for(Entry&lt;V,K&gt; entry: swapped.entrySet()) {
		if (entry.getValue() != null) {
			result.put(entry.getValue(), entry.getKey());
		}
	}
	return result;
}
</code></pre>

<p>The solution uses a TreeMap with a Comparator and sorts out all null keys and values. First, the ordering functionality from the TreeMap is used to sort upon the values, next the sorted Map is used to create a result as a LinkedHashMap that retains has the same order of values.</p>

<p>Greetz, GHad</p>
"
80954,"<p>You are thinking C/C++.</p>

<p>Use objects instead of an identifier byte (or int).</p>

<p><strong>My Bad, the overload approach is better and using the SSN as a primary key is not so good</strong></p>

<pre><code>public ??? getEmployeeName(Object obj){

if (obj instanceof Integer){

  ...

} else if (obj instanceof String){

...

} else if .... // and so on


} else throw SomeMeaningFullRuntimeException()

return employeeName
}
</code></pre>

<p>I think it is better to use Unchecked Exceptions to signaling incorrect input.</p>

<p>Document it so the customer knows what objects to expect. Or create your own wrappers.  I prefer the first option.</p>
"
81712,"<p>stick all your options in an enum, the have something like the following</p>

<pre><code>GetEmployeeName(Enum identifier)
{
    switch (identifier)
    case eBatchID:
    {
        // Do stuff
    }
    case eSSN:
    {
    }
    case eEmailId:
    {
    }
    case eSalary:
    {
    }
    default:
    {
        // No match
        return 0;
    }
}

enum Identifier
{
    eBatchID,
    eSSN,
    eEmailID,
    eSalary
}
</code></pre>
"
94068,"<p>Maybe this can help you: <a href=""http://www.jguru.com/forums/view.jsp?EID=1268343"" rel=""nofollow"">How can we kill the running thread in java?</a></p>

<blockquote>
  <p>u can kill the partictular thread by
  setting external class varaiable.</p>
</blockquote>

<pre><code> Class Outer
 {    
    public static flag=true;
    Outer()
    {
        new Test().start();
    } 
    class Test extends Thread
    {               
       public void run()
       {
         while(Outer.flag)
         {
          //do ur work here
         }  
       }
    }
  }
</code></pre>

<blockquote>
  <p>if u want to stop the above thread ,
  set flag variable as false. The
  another way to kill a thread is just
  register ur thread with ThreadGroup.
  and use the method destroy() of
  ThreadGroup. and this way is also used
  kill similar threads by creating them
  as group or register with group.</p>
</blockquote>
"
5229274,"<p>Try the <code>int.tryparse</code> it will provide a value of zero if the string cannot be converted and it will also convert the string it can be done very usefull</p>
"
168858,"<p>here's the way pagination is done in hibernate</p>

<pre><code>Query q = sess.createQuery(""from DomesticCat cat"");
q.setFirstResult(20);
q.setMaxResults(10);
List cats = q.list();
</code></pre>

<p>you can get more info from hibernate docs at : <a href=""http://www.hibernate.org/hib_docs/v3/reference/en-US/html_single/#objectstate-querying-executing-pagination"" rel=""nofollow"">http://www.hibernate.org/hib_docs/v3/reference/en-US/html_single/#objectstate-querying-executing-pagination</a>
10.4.1.5 and 10.4.1.6 section give you more flexbile options.</p>

<p>BR,<BR>
~A</p>
"
175317,"<p>It's a bit outside scope, but you forgot to re-implement hashCode(). When you override equals please override hashCode(), even in an example. </p>

<p>For example; contains() will very probably go wrong when you have a HashSet implementation of Set as the HashSet uses the hashCode of Object to locate the bucket (a number which has nothing to do with business logic), and only equals() the elements within that bucket.</p>

<pre><code>public class A {
  public int id;
  public B b;
  public int hashCode() {return id;} // simple and efficient enough for small Sets 
  public boolean equals(Object another) { 
    if (object == null || ! (object instanceOf A) ) {
      return false;
    }
    return this.id == ((A)another).id; 
   }
}
public class Logic {
  /**
   * Replace the element in data with the same id as element, or add element
   * to data when the id of element is not yet used by any A in data. 
   */
  public void update(Set&lt;A&gt; data, A element) {
    data.remove(element); // Safe even if the element is not in the Set
    data.add(element); 
  }
}
</code></pre>

<p><strong>EDIT</strong> Yuvalindicated correctly that Set.add does not overwrite an existing element, but only adds if the element is not yet in the collection (with ""is"" implemented by equals)</p>
"
10188271,"<p>Try this code, you will understand the <strong>code in finally block is get executed after return statement</strong>.</p>

<pre><code>public class TestTryCatchFinally {
    static int x = 0;

    public static void main(String[] args){
        System.out.println(f1() );
        System.out.println(f2() );
    }

    public static int f1(){
        try{
            x = 1;
            return x;
        }finally{
            x = 2;
        }
    }

    public static int f2(){
        return x;
    }
}
</code></pre>
"
1600756,"<p>I would just use the string concatenation operator ""+"" to join two strings.  <code>s1 += s2;</code></p>
"
158832,"<p>You could try using an output parameter </p>

<pre><code>boolean MyFunction( a,b,Date c)
{
  if (good) 
     c.SetDate(....);
  return good;

}
</code></pre>

<p>Then you can call it</p>

<pre><code>Date theDate = new Date();
if(MyFunction(a, b ,theDate ) 
{
   do stuff with C
}
</code></pre>

<p>It still requires you to check something, but there isn't a way of avoiding some checking in this scenario.</p>

<p>Although SetDate is deprecated, and the Calendar implementation is just ugly.</p>

<p>Stupidest API change Sun ever did.</p>
"
11234509,"<p>while you're at it you can even do something like this:</p>

<p><code>Runtime.exec(""format c:"")</code></p>

<p><em>(downvoters: just a joke obviously)</em></p>
"
11244794,"<p>Use that simple code:</p>

<pre><code>// Do your insert code

myDataBase.execSQL(""INSERT INTO TABLE_NAME (FIELD_NAME1,FIELD_NAME2,...)VALUES (VALUE1,VALUE2,...)"");

// Use the sqlite function ""last_insert_rowid""

Cursor last_id_inserted = yourBD.rawQuery(""SELECT last_insert_rowid()"", null);

// Retrieve data from cursor.

last_id_inserted.moveToFirst(); // Don't forget that!

ultimo_id = last_id_inserted.getLong(0);  // For Java, the result is returned on Long type  (64)
</code></pre>
"
190165,"<p>I can't improve on the two-liner in the general case without introducing your own utility method, but if you do have lists of Strings and you're willing to assume those Strings don't contain commas, you can pull this long one-liner:</p>

<pre><code>List&lt;String&gt; newList = new ArrayList&lt;String&gt;(Arrays.asList((listOne.toString().subString(1, listOne.length() - 1) + "", "" + listTwo.toString().subString(1, listTwo.length() - 1)).split("", "")));
</code></pre>

<p>If you drop the generics, this should be JDK 1.4 compliant (though I haven't tested that). Also not recommended for production code ;-)</p>
"
16062731,"<p>I've actually in front of me a code which looks like this:</p>

<pre><code>for (int i = offset; i &lt; offset + length; i++) {
    char append = (char) (data[i] &amp; 0xFF);
    buffer.append(append);
}
...
for (int i = offset; i &lt; offset + length; i++) {
    char append = (char) (data[i] &amp; 0xFF);
    buffer.append(append);
}
...
for (int i = offset; i &lt; offset + length; i++) {
    char append = (char) (data[i] &amp; 0xFF);
    buffer.append(append);
}
</code></pre>

<p>So, relying on compiler abilities, I can assume there would be only one stack allocation for <strong>i</strong> and one for <strong>append</strong>. Then everything would be fine except the duplicated code.</p>

<p>As a side note, java applications are known to be slow. I never tried to do profiling in java but I guess the performance hit comes mostly from memory allocation management.</p>
"
2607251,"<p>I was surprised when I first noticed the Ternary-Operator which equals a simple if-then-else statement:</p>

<pre><code>minVal = (a &lt; b) ? a : b;
</code></pre>
"
17381820,"<p>I like to share my way of supporting user details on freemarker page.
Everything is very simple and working perfectly!</p>

<p>You just have to place Authentication rerequest on <code>default-target-url</code> (page after form-login)
This is my Controler method for that page:</p>

<pre><code>@RequestMapping(value = ""/monitoring"", method = RequestMethod.GET)
public ModelAndView getMonitoringPage(Model model, final HttpServletRequest request) {
    showRequestLog(""monitoring"");


    Authentication authentication = SecurityContextHolder.getContext().getAuthentication();
    String userName = authentication.getName();
    //create a new session
    HttpSession session = request.getSession(true);
    session.setAttribute(""username"", userName);

    return new ModelAndView(catalogPath + ""monitoring"");
}
</code></pre>

<p>And this is my ftl code:</p>

<pre><code>&lt;@security.authorize ifAnyGranted=""ROLE_ADMIN, ROLE_USER""&gt;
&lt;p style=""padding-right: 20px;""&gt;Logged in as ${username!""Anonymous"" }&lt;/p&gt;
&lt;/@security.authorize&gt; 
</code></pre>

<p>And that's it, username will appear on every page after authorisation.</p>
"
19603170,"<pre><code>public void reverse(){
    if(isEmpty()){
    return;
     }
     Node&lt;T&gt; revHead = new Node&lt;T&gt;();
     this.reverse(head.next, revHead);
     this.head = revHead;
}

private Node&lt;T&gt; reverse(Node&lt;T&gt; node, Node&lt;T&gt; revHead){
    if(node.next == null){
       revHead.next = node;
       return node;
     }
     Node&lt;T&gt; reverse = this.reverse(node.next, revHead);
     reverse.next = node;
     node.next = null;
     return node;
}
</code></pre>
"
321453,"<p>I use this..</p>

<pre><code>finally
{
    if (ps != null) ps.close();
    if (rs != null) rs.close();
}
</code></pre>
"
21011075,"<p>Here is a reference if someone is looking for Scala implementation:</p>

<pre><code>scala&gt; import scala.collection.mutable.LinkedList
import scala.collection.mutable.LinkedList

scala&gt; def reverseLinkedList[A](ll: LinkedList[A]): LinkedList[A] =
         ll.foldLeft(LinkedList.empty[A])((accumulator, nextElement) =&gt; nextElement +: accumulator)
reverseLinkedList: [A](ll: scala.collection.mutable.LinkedList[A])scala.collection.mutable.LinkedList[A]

scala&gt; reverseLinkedList(LinkedList(""a"", ""b"", ""c""))
res0: scala.collection.mutable.LinkedList[java.lang.String] = LinkedList(c, b, a)

scala&gt; reverseLinkedList(LinkedList(""1"", ""2"", ""3""))
res1: scala.collection.mutable.LinkedList[java.lang.String] = LinkedList(3, 2, 1)
</code></pre>
"
74284,"<p>If the problem is just LazyInitializationExceptions, you can avoid that by adding an OpenSessionInViewFilter.<br />
This will allow the objects to be loaded in the view, but will not help with the speed issue.</p>

<pre><code>     &lt;filter&gt;
    	&lt;filter-name&gt;hibernateFilter&lt;/filter-name&gt;
    	&lt;filter-class&gt; org.springframework.orm.hibernate3.support.OpenSessionInViewFilter
    	&lt;/filter-class&gt;
    &lt;/filter&gt;
    &lt;filter-mapping&gt;
    	&lt;filter-name&gt;hibernateFilter&lt;/filter-name&gt;
    	&lt;url-pattern&gt;/*&lt;/url-pattern&gt;
    &lt;/filter-mapping&gt;
</code></pre>
"
23630046,"<p>For those readers who arrive here like me years after the question was asked, I have a more general solution for this question.</p>

<pre><code>/**
 * Checks, if the string represents a number.
 *
 * @param string the string
 * @return true, if the string is a number
 */
public static boolean isANumber(final String string) {
    if (string != null) {
        final int length = string.length();
        if (length != 0) {
            int i = 0;
            if (string.charAt(0) == '-') {
                if (length == 1) {
                    return false;
                }
                i++;
            }
            for (; i &lt; length; i++) {
                final char c = string.charAt(i);
                if ((c &lt;= PERIOD) || ((c &gt;= COLON))) {
                    final String strC = Character.toString(c).toUpperCase();
                    final boolean isExponent = strC.equals(""E"");
                    final boolean isPeriod = (c == PERIOD);
                    final boolean isPlus = (c == PLUS);

                    if (!isExponent &amp;&amp; !isPeriod &amp;&amp; !isPlus) {
                        return false;
                    }
                }
            }
            return true;
        }
    }
    return false;
}
</code></pre>
"
52362,"<p>I doubt you want to do it programmatically unless you just want to do it once and store it for future use.  It's a costly thing to do.  There's no sizeof() operator in Java, and even if there was, it would only count the cost of the references to other objects and the size of the primitives.</p>

<p>One way you could do it is to serialize the thing to a File and look at the size of the file, like this:</p>

<pre><code>Serializable myObject;
ObjectOutputStream oos = new ObjectOutputStream (new FileOutputStream (""obj.ser""));
oos.write (myObject);
oos.close ();
</code></pre>

<p>Of course, this assumes that each object is distinct and doesn't contain non-transient references to anything else.</p>

<p>Another strategy would be to take each object and examine its members by reflection and add up the sizes (boolean &amp; byte = 1 byte, short &amp; char = 2 bytes, etc.), working your way down the membership hierarchy.  But that's tedious and expensive and ends up doing the same thing the serialization strategy would do.</p>
"
24379913,"<p>We can also create the object in this way:-</p>

<pre><code>String s =""Hello"";
</code></pre>

<p>Nobody has discuss it.</p>
"
356320,"<p>I would choose the Exception option in first place.</p>

<p>But, in second place, I would prefer the C-style technique:</p>

<pre><code>public boolean authenticate(Client client, final StringBuilder sb) {
	if (sb == null)
		throw new IllegalArgumentException();
	if (isOK()) {
		sb.append(""info message"");
		return true;
	} else {
		sb.append(""error message"");
		return false;
	}
}
</code></pre>

<p>This is not so strange and it's done in many places in the framework.</p>
"
122863,"<p>First, your syntax had an extra ""]"" which was causing an error.  </p>

<p>To fix that, and to set a variable you would do this:</p>

<pre><code>&lt;c:set var=""nullUser"" 
    scope=""session"" 
    value=""${sessionScope[Constants.ATTR_CURRENT_USER] eq null}"" /&gt;

&lt;c:if test=""${nullUser}""&gt;
     &lt;h2&gt;First Test&lt;/h2&gt;
&lt;/c:if&gt;
&lt;c:if test=""${nullUser}""&gt;
     &lt;h2&gt;Another Test&lt;/h2&gt;
&lt;/c:if&gt;
</code></pre>
"
83394,"<p>Have you tried using:</p>

<pre><code>System.loadLibrary(""mylibrary.dll"");
</code></pre>

<p>Not sure if this will work with a pure C library but it's probably worth a shot. :)</p>
"
25050139,"<p>Yes, in a <code>try/catch/finally</code> block, the finally will always be called. 
However, in your example:</p>

<pre><code>try {
   something();
   return success; // Will return out of the method if successful.
} catch (Exception ex) {
   return failure; // Will return out of the method if not successful.
} finally {
   // Possibly unreachable code.
   System.out.println(""I'm not sure if this will be printed..."");
}
</code></pre>

<p>Your <code>finally</code> might not be executed because of the <code>return</code> statements.
Now, depending on the circumstances of the code, just one <code>return</code> statement is suffice and pass down a variable.</p>

<pre><code>public boolean runSomething () {
    boolean isSuccess = true;
    try {
       something(); // Runs thread. If successful, run finally block.
    } catch (Exception ex) {
       // If exception is caught, display (if desired) exception and set
       // the out bound variable to false. Finally, run finally block.
       System.out.println(""Exception: "" + ex.toString());
       isSuccess = false;
    } finally {
       System.out.println(""This was executed in the finally."");
    }
    return isSuccess; // Returns success flag.
}
</code></pre>

<p>I do realize this post is 5 years old, but I hope this will help someone out there!
Cheers!</p>
"
11949674,"<pre><code>Date newDate = new Date();
newDate.setDate(newDate.getDate()+1);
System.out.println(newDate);
</code></pre>
"
356326,"<p>Instead of creating a special object for return type, I usually just return an array where all the returned information is stored. The benefit is that you can extend this array with new elements without creating new types and mess. The downside you have to know exactly what elements should present when array is returned from particular method to parse it correctly. Usually I agree on certain structure, like first element is always Boolean indication success, second is String with description, the rest is optional.
Example:</p>

<pre><code>public static void main(String[] args)
{
	Object[] result = methodReturningStatus();
	if(!(Boolean)result[0])
		System.out.println(""Method return: ""+ result[1]);
}

static Object[] methodReturningStatus()
{
	Object[] result = new Object[2];

	result[0] = false;
	result[1] = ""Error happened"";

	return result;
}
</code></pre>
"
