"151777","12277349","8","<p>The <code>onSaveInstanceState(bundle)</code> and <code>onRestoreInstanceState(bundle)</code> methods are useful for data persistence merely while rotating the screen (orientation change).<br>
They are not even good while switching between applications (since the <code>onSaveInstanceState()</code> method is called but <code>onCreate(bundle)</code> and <code>onRestoreInstanceState(bundle)</code> is not invoked again.<br>
For more persistence use shared preferences. <a href=""http://www.eigo.co.uk/Managing-State-in-an-Android-Activity.aspx"">read this article</a>  </p>
"
"151777","12983901","62","<p>This is a classic 'gotcha' of Android development. There are two issues here:</p>

<ul>
<li>There is a subtle Android Framework bug which greatly complicates application stack management during development, at least on legacy versions (not entirely sure if/when/how it was fixed). I'll discuss this bug below.</li>
<li>The 'normal' or intended way to manage this issue is, itself, rather complicated with the duality of onPause/onResume and onSaveInstanceState/onRestoreInstanceState</li>
</ul>

<p>Browsing across all these threads, I suspect that much of the time developers are talking about these two different issues simultaneously ... hence all the confusion and reports of ""this doesn't work for me"".</p>

<p>First, to clarify the 'intended' behavior: onSaveInstance and onRestoreInstance are fragile and only for transient state. The intended usage (afaict) is to handle Activity recreation when the phone is rotated (orientation change). In other words, the intended usage is when your Activity is still logically 'on top', but still must be reinstantiated by the system. The saved Bundle is not persisted outside of the process/memory/gc, so you cannot really rely on this if your activity goes to the background. Yes, perhaps your Activity's memory will survive its trip to the background and escape GC, but this is not reliable (nor is it predictable).</p>

<p>So if you have a scenario where there is meaningful 'user progress' or state that should be persisted between 'launches' of your application, the guidance is to use onPause and onResume. You must choose and prepare a persistent store yourself.</p>

<p>BUT - there is a very confusing bug which complicates all of this. Details are here:</p>

<p><a href=""http://code.google.com/p/android/issues/detail?id=2373"">http://code.google.com/p/android/issues/detail?id=2373</a></p>

<p><a href=""http://code.google.com/p/android/issues/detail?id=5277"">http://code.google.com/p/android/issues/detail?id=5277</a></p>

<p>Basically, if your application is launched with the SingleTask flag, and then later on you launch it from the home screen or launcher menu, then that subsequent invocation will create a NEW task ... you'll effectively have two different instances of your app inhabiting the same stack ... which gets very strange very fast. This seems to happen when you launch your app during development (i.e. from Eclipse or Intellij), so developers run into this a lot. But also through some of the app store update mechanisms (so it impacts your users as well).</p>

<p>I battled through these threads for hours before I realized that my main issue was this bug, not the intended framework behavior. A great writeup and <del>workaround</del> (UPDATE: see below) seems to be from user @kaciula in this answer:</p>

<p><a href=""http://stackoverflow.com/questions/3042420/home-key-press-behaviour/4782423#4782423"">Home key press behaviour</a></p>

<p><strong>UPDATE June 2013</strong>: Months later, I have finally found the 'correct' solution. You don't need to manage any stateful startedApp flags yourself,  you can detect this from the framework and bail appropriately. I use this near the beginning of my LauncherActivity.onCreate:</p>

<pre><code>if (!isTaskRoot()) {
    Intent intent = getIntent();
    String action = intent.getAction();
    if (intent.hasCategory(Intent.CATEGORY_LAUNCHER) &amp;&amp; action != null &amp;&amp; action.equals(Intent.ACTION_MAIN)) {
        finish();
        return;
    }
}
</code></pre>
"
"151777","14257820","-7","<p>Sometimes even <code>onSaveInstanceState(bundle)</code> and <code>onRestoreInstanceState(bundle)</code> can be pain in the head if you have more complex activity class with a bunch of variables and instances. Therefore to skip this hard job of saving every variable in <code>onSaveInstanceState(bundle)</code> and restoring it on <code>onRestoreInstanceState(bundle)</code> you can simply add this to your manifest inside your activity tag.</p>

<pre><code>&lt;activity android:configChanges=""keyboardHidden|orientation"" /&gt;
</code></pre>
"
"151777","23115933","3","<p>My problem was that I needed persistence only during the application lifetime (i.e. a single execution including starting other sub-activities within the same app and rotating the device etc). I tried various combinations of the above answers but did not get what I wanted in all situations. In the end what worked for me was to obtain a reference to the savedInstanceState during onCreate:</p>

<pre><code>mySavedInstanceState=savedInstanceState;
</code></pre>

<p>and use that to obtain the contents of my variable when I needed it, along the lines of:</p>

<pre><code>if (mySavedInstanceState !=null) {
   boolean myVariable = mySavedInstanceState.getBoolean(""MyVariable"");
}
</code></pre>

<p>I use <code>onSaveInstanceState</code>and <code>onRestoreInstanceState</code> as suggested above but I guess i could also or alternatively use my method to save the variable when it changes (e.g. using <code>putBoolean</code>)</p>
"
"419184","439486","26","<p>Using suggestions from others, I think I got it to work:</p>

<p>(using SDK v1 R2)</p>

<p>It's not perfect, since i need to delete the entire conversation, but for our purposes, it's a sufficient compromise as we will at least know all messages will be looked at and verified.  Our flow will probably need to then listen for the message, capture for the message we want, do a query to get the thread_id of the recently inbounded message and do the delete() call.</p>

<p>In our Activity:</p>

<pre><code>Uri uriSms = Uri.parse(""content://sms/inbox"");
Cursor c = getContentResolver().query(uriSms, null,null,null,null); 
int id = c.getInt(0);
int thread_id = c.getInt(1); //get the thread_id
getContentResolver().delete(Uri.parse(""content://sms/conversations/"" + thread_id),null,null);
</code></pre>

<p>Note:  I wasn't able to do a delete on content://sms/inbox/ or content://sms/all/</p>

<p>Looks like the thread takes precedence, which makes sense, but the error message only emboldened me to be angrier.  When trying the delete on sms/inbox/ or sms/all/, you will probably get:</p>

<pre><code>java.lang.IllegalArgumentException: Unknown URL
    at com.android.providers.telephony.SmsProvider.delete(SmsProvider.java:510)
    at android.content.ContentProvider$Transport.delete(ContentProvider.java:149)
    at android.content.ContentProviderNative.onTransact(ContentProviderNative.java:149)
</code></pre>

<p>For additional reference too, make sure to put this into your manifest for your intent receiver:</p>

<pre><code>&lt;receiver android:name="".intent.MySmsReceiver""&gt;
    &lt;intent-filter&gt;
        &lt;action android:name=""android.provider.Telephony.SMS_RECEIVED""&gt;&lt;/action&gt;
    &lt;/intent-filter&gt;
&lt;/receiver&gt;
</code></pre>

<p>Note the receiver tag does not look like this:</p>

<pre><code>&lt;receiver android:name="".intent.MySmsReceiver"" 
    android:permission=""android.permission.RECEIVE_SMS""&gt;
</code></pre>

<p>When I had those settings, android gave me some crazy permissions exceptions that didn't allow android.phone to hand off the received SMS to my intent.  So, DO NOT put that RECEIVE_SMS permission attribute in your intent!  Hopefully someone wiser than me can tell me why that was the case.</p>
"
"419184","851165","20","<p>So, I had a play, and it <em>is</em> possible to delete a received SMS.
Unfortunately it's not all plain sailing :(</p>

<p>I have a receiver that picks up on incoming SMS messages.  Now the way the Android SMS incoming routing works is that the piece of code responsible for decoding the messages sends a Broadcast (it uses the <code>sendBroadcast()</code> method - which unfortunately is NOT the version that lets you simply call <code>abortBroadcast()</code>) whenever a message arrives.</p>

<p>My receiver may or may not be called before the Systems SMS receiver, and in any case the received broadcast has no property that could reflect the <code>_id</code> column in the SMS table.</p>

<p>However, not being one to be stopped that easily I post myself (via a Handler) a delayed message with the SmsMessage as the attached object.  (I suppose you could post yourself a Runnable too...)</p>

<pre><code>handler.sendMessageDelayed(handler.obtainMessage(MSG_DELETE_SMS, msg), 2500);
</code></pre>

<p>The delay is there to ensure that by the time the message arrives all of the Broadcast receivers will have finished their stuff and the message will be safely ensconced in the SMS table.</p>

<p>When the message (or Runnable) is received here is what I do:</p>

<pre><code>case MSG_DELETE_SMS:
    Uri deleteUri = Uri.parse(""content://sms"");
    SmsMessage msg = (SmsMessage)message.obj;

    getContentResolver().delete(deleteUri, ""address=? and date=?"", new String[] {msg.getOriginatingAddress(), String.valueOf(msg.getTimestampMillis())});
</code></pre>

<p>I use the originating address and timestamp field to ensure a very high probability of deleting ONLY the message I am interested in.  If I wanted to be even more paranoid I could include the <code>msg.getMessageBody()</code> content as part of the query.</p>

<p>Yes, the message IS deleted (hooray!).
Unfortunately the notification bar is not updated :(</p>

<p>When you open up the notification area you'll see the message sitting there for you... but when you tap on it to open it up - it's gone!</p>

<p>To me, this isn't quite good enough - I want all trace of the message to disappear - I don't want the user to think there is a TXT when there isn't (that would only cause bug reports).</p>

<p>Internally in the OS the phone calls <code>MessagingNotification.updateNewMessageIndicator(Context)</code>, but I that class has been hidden from the API, and I did not want to replicate all of that code just for the sake of making the indicator accurate.</p>
"
"419184","986554","2","<p>I couldn't get it to work using dmyung's solution, it gave me an exception when getting either the message id or thread id.</p>

<p>In the end, I've used the following method to get the thread id:</p>

<pre><code>private long getThreadId(Context context) {
	long threadId = 0;

	String SMS_READ_COLUMN = ""read"";
    String WHERE_CONDITION = SMS_READ_COLUMN + "" = 0"";
    String SORT_ORDER = ""date DESC"";
    int count = 0;

    Cursor cursor = context.getContentResolver().query(
                    SMS_INBOX_CONTENT_URI,
          new String[] { ""_id"", ""thread_id"", ""address"", ""person"", ""date"", ""body"" },
                    WHERE_CONDITION,
                    null,
                    SORT_ORDER);

    if (cursor != null) {
            try {
                count = cursor.getCount();
                if (count &gt; 0) {
                    cursor.moveToFirst();
                    threadId = cursor.getLong(1);                              
                }
            } finally {
                    cursor.close();
            }
    }


	return threadId;
}
</code></pre>

<p>Then I could delete it. However, as Doug said, the notification is still there, even the message is displayed when opening the notification panel. Only when tapping the message I could actually see that it's empty. </p>

<p>So I guess the only way this would work would be to actually somehow intercept the SMS before it's delivered to the system, before it even reaches the inbox. However, I highly doubt this is doable. Please correct me if I'm wrong.</p>
"
"419184","4545437","0","<p>You just try the following code.It will delete all the sms that are all in phone (Received or Sent)</p>

<pre><code>Uri uri = Uri.parse(""content://sms"");

ContentResolver contentResolver = getContentResolver();

Cursor cursor = contentResolver.query(uri, null, null, null,
  null);



while (cursor.moveToNext()) {

 long thread_id = cursor.getLong(1);
 Uri thread = Uri.parse(""content://sms/conversations/""
   + thread_id);
 getContentResolver().delete(thread, null, null);
}
</code></pre>
"
"419184","4765829","0","<p>Sample for deleting one SMS, not conversation:</p>

<pre><code>getContentResolver().delete(Uri.parse(""content://sms/conversations/"" + threadID), ""_id = ?"", new String[]{id});
</code></pre>
"
"419184","6211214","65","<p>""As of Android 1.6, incoming SMS message broadcasts (<code>android.provider.Telephony.SMS_RECEIVED</code>) are delivered as an ""ordered broadcast"" — meaning that you can tell the system which components should receive the broadcast first.""</p>

<p>This means that you can intercept incoming message and abort broadcasting of it further on.</p>

<p>In your <code>AndroidManifest.xml</code> file, make sure to have priority set to highest:</p>

<pre><code>&lt;receiver android:name="".receiver.SMSReceiver"" android:enabled=""true""&gt;
    &lt;intent-filter android:priority=""1000""&gt;
        &lt;action android:name=""android.provider.Telephony.SMS_RECEIVED"" /&gt;
    &lt;/intent-filter&gt;
&lt;/receiver&gt;
</code></pre>

<p>In your <code>BroadcastReceiver</code>, in <code>onReceive()</code> method, before performing anything with your message, simply call <code>abortBroadcast();</code></p>

<p>EDIT: As of KitKat, this doesn't work anymore apparently.</p>

<p>EDIT2: More info on how to do it on KitKat here:</p>

<p><a href=""http://stackoverflow.com/questions/25988574/delete-sms-from-android-on-4-4-4-affected-rows-0zero-after-deleted"">Delete SMS from android on 4.4.4 (Affected rows = 0(Zero), after deleted)</a></p>
"
"419184","6981892","1","<p>Also update the manifest file as to delete an sms you need write permissions.</p>

<pre><code>&lt;uses-permission android:name=""android.permission.WRITE_SMS""/&gt;
</code></pre>
"
"419184","7078523","5","<p>Its better to use the _id and thread_id to delete a message.</p>

<p>Thread_id is something assigned to the messages coming from same user.
So, if you use only thread_id, all the messages from the sender will get deleted.</p>

<p>If u use the combination of _id, thread_id, then it will delete the exact message you are looking to delete.</p>

<pre><code>Uri thread = Uri.parse( ""content://sms"");
int deleted = contentResolver.delete( thread, ""thread_id=? and _id=?"", new String[]{String.valueOf(thread_id), String.valueOf(id)} );
</code></pre>
"
"419184","11310771","0","<p>Now <code>abortBroadcast();</code> method can be used for restricting the incoming message to go to inbox.</p>
"
"419184","13806604","0","<p>Use one of this method to select the last received SMS and delete it, here in this case i am getting the top most sms and going to delete using thread and id value of sms, </p>

<pre><code>         try
        {
        Uri uri = Uri.parse(""content://sms/inbox"");         
        Cursor c =v.getContext().getContentResolver().query(uri, null, null ,null,null); 
        int i=c.getCount();

        if(c.moveToFirst()) 
        {}
        }
        catch(CursorIndexOutOfBoundsException ee)
            {
             Toast.makeText(v.getContext(), ""Error :""+ ee.getMessage() ,Toast.LENGTH_LONG).show();
            }
</code></pre>
"
"419184","13895140","8","<pre><code>public boolean deleteSms(String smsId) {
        boolean isSmsDeleted = false;
        try {
            mActivity.getContentResolver().delete(
                    Uri.parse(""content://sms/"" + smsId), null, null);
            isSmsDeleted = true;

        } catch (Exception ex) {
            isSmsDeleted = false;
        }
        return isSmsDeleted;
    }
</code></pre>

<p>use this permission in AndroidManifiest</p>

<pre><code>&lt;uses-permission android:name=""android.permission.WRITE_SMS""/&gt;
</code></pre>
"
"419184","18591311","0","<p>Try this i am 100% sure this will work fine:-
//just put conversion address here for delete whole conversion by address(don't forgot to add read,write permission in mainfest)
Here is Code:</p>

<p>String address=""put address only"";</p>

<pre><code>Cursor c = getApplicationContext().getContentResolver().query(Uri.parse(""content://sms/""), new String[] { ""_id"", ""thread_id"", ""address"", ""person"",
                                                                      ""date"", ""body"" }, null, null, null);

    try {
        while (c.moveToNext()) {
            int id = c.getInt(0);
            String address = c.getString(2);
            if(address.equals(address)){
            getApplicationContext().getContentResolver().delete(Uri.parse(""content://sms/"" + id), null, null);}
        }

    }catch(Exception e){

    }
</code></pre>
"
"419184","19357199","0","<pre><code>@Override
    protected void onListItemClick(ListView l, View v, int position, long id) {
        SMSData sms = (SMSData) getListAdapter().getItem(position);
        Toast.makeText(getApplicationContext(), sms.getBody(),
                Toast.LENGTH_LONG).show();
        Toast.makeText(getApplicationContext(), sms.getNumber(),
                Toast.LENGTH_LONG).show();

        deleteSms(sms.getId());

    }

    public boolean deleteSms(String smsId) {
        boolean isSmsDeleted = false;
        try {
            MainActivity.this.getContentResolver().delete(
                    Uri.parse(""content://sms/"" + smsId), null, null);
            isSmsDeleted = true;

        } catch (Exception ex) {
            isSmsDeleted = false;
        }
        return isSmsDeleted;
    }
</code></pre>
"
"419184","22424045","1","<p><strong>Use this function to delete specific message thread or modify according your needs:</strong></p>

<pre><code>public void delete_thread(String thread) 
{ 
  Cursor c = getApplicationContext().getContentResolver().query(
  Uri.parse(""content://sms/""),new String[] { 
  ""_id"", ""thread_id"", ""address"", ""person"", ""date"",""body"" }, null, null, null);

 try {
  while (c.moveToNext()) 
      {
    int id = c.getInt(0);
    String address = c.getString(2);
    if (address.equals(thread)) 
        {
     getApplicationContext().getContentResolver().delete(
     Uri.parse(""content://sms/"" + id), null, null);
    }

       }
} catch (Exception e) {

  }
}
</code></pre>

<p><strong>Call this function simply below:</strong></p>

<pre><code>delete_thread(""54263726"");//you can pass any number or thread id here
</code></pre>

<p><strong>Don't forget to add android mainfest permission below:</strong></p>

<pre><code>&lt;uses-permission android:name=""android.permission.WRITE_SMS""/&gt;
</code></pre>
"
"454315","456941","112","<p>Use the standard Java DateFormat class.</p>

<p>For example to display the current date and time do the following:</p>

<pre><code>Date date = new Date(location.getTime());
DateFormat dateFormat = android.text.format.DateFormat.getDateFormat(getApplicationContext());
mTimeText.setText(""Time: "" + dateFormat.format(date));
</code></pre>

<p>You can initialise a Date object with your own values, however you should be aware that the constructors have been deprecated and you should really be using a Java Calendar object.</p>
"
"454315","3401023","12","<p>This will do it: </p>

<pre><code>Date date = new Date();
java.text.DateFormat dateFormat =
    android.text.format.DateFormat.getDateFormat(getApplicationContext());
mTimeText.setText(""Time: "" + dateFormat.format(date));
</code></pre>
"
"454315","3930115","77","<p>In my opinion, <code>android.text.format.DateFormat.getDateFormat(context)</code> makes me confused because this method returns <code>java.text.DateFormat</code> rather than <code>android.text.format.DateFormat</code> - -"".</p>

<p>So, I use the fragment code as below to get the current date in my format.</p>

<pre><code>android.text.format.DateFormat df = new android.text.format.DateFormat();
df.format(""yyyy-MM-dd hh:mm:ss"", new java.util.Date());

or

android.text.format.DateFormat.format(""yyyy-MM-dd hh:mm:ss"", new java.util.Date());
</code></pre>

<p>In addition, you can use others formats. Follow <em><a href=""http://developer.android.com/reference/android/text/format/DateFormat.html"">DateFormat</a></em>.</p>
"
"454315","6842958","4","<p>This code would return the current date and time:</p>

<pre><code>public String getCurrDate()
{
    String dt;
    Date cal = Calendar.getInstance().getTime();
    dt = cal.toLocaleString();
    return dt;
}
</code></pre>
"
