"6070857","7061095","5","Thanks for your answer. (I upped the other answer too). Tip: you can avoid subclassing by just editText.setOnKeyListener(...) and return (keyCode == KeyEvent.KEYCODE_ENTER)."
"1109108","7068676","1","Of course you will need to set this back.  Please verify how to undo this change."
"559781","7127927","1","Yesterday I upvoted you because from your code , I learnt how to get a drawable from url, and today I learnt lazy loading from you, seriously, you are the man..... u saved my life ..."
"3145655","7237100","0","Hi, I have tried using this code but it never gives the location from gpslistener and even getLastKnownLocation for GPS returns null everytime though it works fine for networklistener. I have setted up the user-permission for ""access_fine_location"". I am trying on actual device and not on emulator(GPS is enabled). Is there something I might be doing wrong?"
"3145655","7257611","2","Used this class in my simple app and it works like a champ.  Thanks for posting it!"
"4737265","7284425","0","thank you for this. it works like a charm."
"3916700","7325030","1","What is PIC_WIDTH here ?"
"6290587","7345929","0","Hi! Thanks for your response! So, meaning, I ave 5 editTexts, I have to do that for 5 times??"
"6290587","7345960","0","not necessarily, that could be a function"
"6290587","7346012","1","yes sorry, forgot that you had five. You could make a function that did the same thing and call it five times - or you could loop over the five EditText's."
"6330456","7404335","0","User is showing his first screen as home screen,thats the main issue."
"6330456","7404634","0","well as i have it my response you need to get back to the home screen and finish that one. so the process call the intent above from any screen. receive the intent on the Home screen and instantly lauch a intent towards login and finish home after the startActivity method. you can also override the pending animation to null for in and out so that it doesn't show the transition ( i do that because it feels kinda quicker).so that should be working fine for the thing you need."
"6330456","7404686","0","Clear top will work for clearing everything above the activity you are calling with the intent. so this means since activities are stacking above home they will be cleared. its just a matter of starting the login activity afterwards. i have been using it like that and i had no issues with it. also you need to declare the activity to have a single instance so you dont accidently launch another instance of the home activity (which then would be on top and wont clear things below)"
"6330456","7405141","3","Rather than declare the activity as `singleInstance`, consider using `FLAG_ACTIVITY_CLEAR_TOP|FLAG_ACTIVITY_SINGLE_TOP` as the flags for the Intent. This will finish intervening activities and start (or bring back to the foreground) the desired activity."
"6330456","7405577","0","Yeah @CommonsWare is right. i didn't think of that. but still as a discussion maybe: why not actually declare the activity singleTop/singleInstance? its the home activity. i don't think there would be a reason at any point to have 2 instances of that one right?"
"6330456","7405712","0","@DArkO: Few apps need a `singleInstance` activity -- that's mostly for home screens. You can declare `singleTop` if you want; I personally prefer to manage that at the `Intent` level."
"6330456","7405990","5","@ CommonsWare  Adding `intent.addFlags(Intent.FLAG_ACTIVITY_CLEAR_TOP|Intent.FLAG_ACTIVITY_SINGLE_TOP);` to my activity did not help me.It did not finish the intervening  activities.When I press back from the Login screen I can see the previous activities.Here is my code `Intent  intent=new Intent(BaseActivity.this, Login.class);intent.addFlags(Intent.FLAG_ACTIVITY_CLEAR_TOP|Intent.FLAG_ACTIVITY_SINGLE_TOP);startActivity(intent);`."
"6330456","7406101","0","@CommonsWare ok that seems reasonable. but from my experience singleTop solves some cases where you forget to add the Single top flag and also when working in a team than its more of a coding convention whether to use the flag or the manifest declaration. nvm lets get back to this question. @Tanmay Mandal you shouldnt launch the login activity because it will launch it on top of the others since it is created from scratch when you call the intent. what i said was to actually launch the home activity and from it launch the Login and finish the home. that will clear the Top activities."
"6330456","7406143","0","@DArkO I think thats the solution I need to implement.calling the home and then finish it and call the login.let me try it."
"6343299","7422419","5","Shows an error -The type RetreiveFeedTask must implement the inherited abstract method AsyncTask<String,Void,RssFeed>.doInBackground(String...)"
"6343299","7430435","0","Can you post the full error?"
"6343299","7435177","1","shows an error-The type RetreiveFeedTask must implement the inherited abstract method AsyncTask<String,Void,RssFeed>.doInBackground(String...) when using the abstract method it shows another error - Cannot instantiate the type RetreiveFeedTask"
"6343299","7435511","0","Please try to use the updated code (I've validated it in the ADT)"
"6343299","7435628","0","Its again shows the error : - The type RetreiveFeedTask must implement the inherited abstract method AsyncTask<String,Void,RssFeed>.doInBackground(String...)"
"6343299","7435720","0","What Android version are you using? What IDE?"
"6343299","7435769","0","SDK Platform Android 3.1,API 12, Revision 2                             Eclipse SDK - 3.6.2"
"6343299","7436007","0","Android API level 12 still has the same AsyncTask signature: http://developer.android.com/reference/android/os/AsyncTask.html Please check that the code was copied into your IDE without mistakes."
"6343299","7460321","1","private RssFeed getFeed(String urlToRssFeed)
	    {try
	    	{	 new RetreiveFeedTask().execute(urlToRssFeed);
	    	}
	    	catch (Exception ee)
	    	{
	    		// if we have a problem, simply return null
	    		return null;
	    	}
	    }    Here produce an error -  This method must return a result of type RssFeed - How can i solve it?"
"6343299","7462562","2","Add `return` before `new RetreiveFeedTas()...`"
"5535672","7473304","0","Seeing the following on changing from Portrait to Landscape: java.lang.ArrayIndexOutOfBoundsException
       at android.text.StaticLayout.getLineStart(StaticLayout.java:1243)
       at com.groupon.view.AutoResizeTextView.resizeText(AutoResizeTextView.java:248)
       at com.groupon.view.AutoResizeTextView.onDraw(AutoResizeTextView.java:199)"
"4737265","7817067","0","I cant do the cast to LinearLayoutThatDetectsSoftKeyboard from my LinearLayout"
"5185587","8003427","0","Hi Manish, Thanks for the solution. Though Im facing a problem in using this. I keep getting 'no resource identifier found for attribute ttf_name in package com.lht.android'"
"5921190","8086381","0","Presumably this requires the permission to view running applications and services? Not ideal."
"3166551","8132083","1","This is density independent pixels not the pixels. And that 320 you see is 320dip not 320px. The calculation of px is different see this http://stackoverflow.com/questions/6840904/how-to-get-the-screen-size-of-the-device/6841335#6841335"
"3145655","8245929","0","Suggestion: we could also add a flag on timeout occur. Check [this](http://download.oracle.com/javase/1.4.2/docs/api/java/util/TimerTask.html#scheduledExecutionTime()). As GPS needs clear sky, timeout will occur often, if we user is not using network based location."
"2418314","8278177","2","Doesn't work for me - Nexus S. Tried before and after the show()."
"2418314","8290736","0","Doesn't work for me, either. My dialog contains a ListView and I add this listener from its Adapter."
"5535672","8328900","183","where is the donate button? Thanks man!"
"5535672","8391049","0","There is still a Bug with padding. You need to add return layout.getHeight()-getPaddingBottom()-getPaddingTop(); at the end of getTextHeight()"
"2418314","8487823","0","Doesn't work for me either."
"6763689","8505540","3","Thanks for this code, it worked very well. One wrinkle for other users: you will need to explicitly call setMaxLines(int) rather than just setting the property in XML."
"823966","8526210","0","See my answer below, I had same problem and got it working simply by calling a different BitmapFactory method."
"3419987","8529898","0","On HTC Desire animations still remain (at least when used in onConfigurationChanged method). They don't occur always, but using EboMike's code they also don't occur always."
"456941","8579737","1","@Harsha - to get around that issue, I chain my use of DateFormat so I only have to reference the Android class and therefore there aren't any ambiguous classes.

final String dateStr = DateFormat.getDateFormat(this).format(d);

You can use Android's format() method and have (IMHO) cleaner code and one less Object to instantiate."
"5535672","8650551","0","I don't think that is a bug actually. That method is trying to find the required height for the text. It then compares against the view height which has had its padding subtracted. Have you had any problems with this?"
"2131051","8968099","0","yes, the subsequently released Samsung tablets use built-in flash"
"3145655","9044735","22","This worked great for me!  However, the activity I used this for me checks location on resume.  If the user backs out of the activity before the location is returned the application would crash.  I fixed this by adding this method to your MyLocation class.public     void cancelTimer() {
    	timer1.cancel();
        lm.removeUpdates(locationListenerGps);
        lm.removeUpdates(locationListenerNetwork);
    }  I call this onPause() and that fixed the crash."
"6763689","9104912","1","Actually, it should be very trivial to map out these variables to XML attributes via attrs.xml."
"3419987","9116895","7","This doesn't work on the main activity started by the launcher. Your activity will end up hidden because of some of the flags set on the intent. Otherwise it works nicely."
"2636538","9160923","3","answered without reading the question.. -1"
"5921190","9197107","0","I didn't use such permission and it worked."
"6496013","9255681","2","When you do V.findViewById(R.id.someid),surely that will only work for all the widgets that are in the inflated view. What if the imageView he is trying to inflate is outside the inflated view?"
"2318356","9376244","116","+1 for intergalactic portability!"
"3495908","9386886","0","If I have list element with eg. `TextView` and in some cases it will contain two lines of text (or more) instead of one then height of whole `ListView` isn't measured correctly. Have solution for that?"
"2418314","9396604","2","@Stephen you can get the dialog from the builder by using `final AlertDialog dialog = builder.create()` and then `show`on the dialog instead of the builder."
"6496013","9451505","7","Then the class that ""owns"" and inflated the imageView needs to provide public access to it. That is very bad practice though. Fragments should only have access to the UI elements present in their layout."
"3145655","9496913","1","If both gps and network providers are enabled why not just use gps?"
"2418314","9553422","0","That works very well - in some cases. For example, if you create a EditText in code and add that to the builder using setView, and then, after builder.create(), use your code above it works fine. **However, if I inflate a custom layout (that has a EditText), and add that to the builder using setView, and then try to attach the setOnFocusChangeListener to the EditText in my layout (after retrieving the EditText with findViewById), it won't work.**"
"2418314","9553726","21","**I RETRACT MY COMMENT ABOVE** I found out that if you can't get the focus right, take a look at your XML! If you see the tag *<requestFocus></requestFocus>* in there - remove it. It seems like the tag will give focus to the EditText, and then your listener will not be fired as the EditText already has focus."
"2636538","9573318","0","@hcpl Thank you for answer. Can you please tell me how to get multiple images...?"
"5535672","9706327","0","Chase, thanks for posting AutoResizeTextView!   I made a minor change and found a bug that causes a problem in the layout editor.  Because of the length of my response, I'll have to add it as a new answer to the original question; comments are limited in length..."
"6763689","9717688","6","i found a problem if workingText is Chinese. because Chinese doesn't have SPACE, so this code works not perfectly， i have modified some code below, hope will help.

    while (createWorkingLayout(workingText + ELLIPSIS).getLineCount() > maxLines) {
    //  int lastSpace = workingText.lastIndexOf(' ');
    //  if (lastSpace == -1) {
    //      break;
    //  }
    //  workingText = workingText.substring(0, lastSpace);

    // 由于我们大多数情况下workingText为中文，所以按照之前的逻辑找空格是不合适的
    // 这里改成直接替换最后的字符
        workingText = workingText.substring(0, workingText.length() - 1 - 1);
    }"
"5535672","9736662","0","Alan, thanks for the updates and glad this helped. I went ahead and added the check for `mTextSize == 0`. As for the measuring to fill a specific width, I didn't update my code yet because I want to have a more thorough look but it seems promising. Thanks!"
"2141166","9765274","5","How would this be implemented where mData is an object (e.g. JSONObject) and not an int?"
"2141166","9766463","0","Parcel has other methods for writing data types such as strings. In the case of a JSONObject you could put it back to JSON and write it as a String. If the object is Serializable and you don't have the access to make it Parcelable, maybe you could serialize it and deserialize it when you unparcel the top-level object? I haven't done this before, just a guess."
"5626213","9779946","1","<uses-permission android:name=""android.permission.READ_PHONE_STATE""></uses-permission>"
"1109108","9841249","3","did not work for me in 2.3. On one screen I did not have to do anything explicit to not get the keyboard to show up but on another having to do  do it. Joe's comment on this thread actually does the trick. http://stackoverflow.com/questions/1555109/stop-edittext-from-gaining-focus-at-activity-startup"
"6486348","9913949","0","doesn't work for me"
"8097801","9932534","3","If a two questions warrant identical answers then they are 99% of the time duplicates, so flag as dupes instead of posting the same answer on both. Thanks."
"5535672","9957579","0","A little enhancement that allows not only shrink text but also fit the layout can be found [here on github](https://github.com/serso/android_calculator/blob/master/src/main/java/org/solovyev/android/view/AutoResizeTextView.java#L221). Also I've found that sometimes algorithm works not very well for letters and i always append '|' symbol to the end of text, male calculations and then delete this symbol (can also be found in the sources from the link)"
"8097801","9969935","0","Its not 100% identical. The answer I provided contains code to actually attempt rooted commands, that would not prompt a Super User request to the user. Checking for test-keys does not work on all rooted devices (didn't work on mine). Testing for SuperUser.apk is also not perfect, users can uninstall it after gaining root."
"8097801","9970358","2","That may be so, however I am just letting you know that exact duplicate answers are **flagged** by the community. You should tailor your answers and address the specifics of the OP's problem. Copy and paste answers are at risk from attracting downvotes."
"559781","9977556","3","This code has several problems. Firstly you should cache Drawables, that will cause a memory leak: http://stackoverflow.com/questions/7648740/consequences-of-drawable-setcallbacknull . Secondly the cache itself is never cleared so it will grow forever, that's another memory leak."
"8097801","9991603","0","Thanks for the heads up, there is no reason why I would post an exact duplicate. My answer also includes code on how the Execute shell commands, which is useful in determining if the device running root."
"5921190","10086899","0","I needed a solution to this question as well, and ended up using this answer. Thank you geekQ!"
"6763689","10107999","18","Adding the following into the constructor will allow you to set the maxlines via XML:
TypedArray a = context.obtainStyledAttributes(attrs, new int[] { android.R.attr.maxLines }); setMaxLines(a.getInt(0, 2));"
"6763689","10160137","1","This screws up all the non-string attributes that the TextViews CharSequence holds. For example give the TextView a Spannable with bold text, and the bold is not shown."
"3495908","10167048","2","For solution by DoughW there is a bug, however i fixed it, see [my post](http://nex-otaku-en.blogspot.com/2010/12/android-put-listview-in-scrollview.html)."
"4847027","10212030","6","Note that the metrics (width, height) change depending on the rotation of the device."
"559781","10259295","1","@James A Wilson... where do i connect it with listview to show images as thumbnails??
m a newbie android dev... 
if someone could tell me plz"
"456941","10308800","5","This formatter only includes the date, not the time as the original question stated. Use DateUtils from the same package instead, see http://stackoverflow.com/questions/2983920/display-date-and-time-in-user-locale"
"4737265","10380248","0","+1, but what a pain... (I'm using the check in a functional test)"
"2418314","10439786","0","I find that if I have a dialog which extends AlertDialog and I try to show the dialog using `dialog.show()` after constructing the dialog object using the constructor. I am not able to see soft keyboard. However, if I switch to using `AlertDialog.Builder()` and attach my view to it using `Builder.setView()` all the EditText's in my dialog automatically show the soft keyboard when needed. I'm very perplexed by this behavior."
"4737265","10447722","0","This might be a stupid question, but how do I specify that my XML layout should be using this custom LinearLayout class??"
"5535672","10492433","0","Is there a lisence to that code or can I just use it?"
"5535672","10494395","97","In the spirit of Android, it's all yours! And hopefully when you build something that may be useful, you are able to share that :)"
"4737265","10513985","1","<view class=""foo.bar.RelativeLayoutThatDetectsSoftKeyboard""> ... etc..."
"3226743","10567717","0",":Thank you very Much.."
"2636538","10577741","0","small addition for device compatibility:
intent.setType(""image/*"");
if (android.os.Build.MODEL.startsWith(""HTC"")) 
  intent.putExtra(""folderType"", ""com.htc.HTCAlbum.ALL_PHOTOS"");"
"4464674","10600439","0","This isn't going to work properly. What about portrait images? Upside-down images? Using the exif data is much better."
"7875656","10613432","4","Thanks for combining all the feedback. I see that the solution takes **only width** into consideration. My problem is that the fond exceeds the height."
"7875656","10616259","3","Oh, it seems to partially work at runtime. On a device ot emulator, the text is cut half way up. On the Eclipse layout editor it looks fine. Any ideas?"
"5535672","10626347","0","This solution isn't working for me on the Galaxy Nexus.  It works great on my older Android devices though.  Unfortunately, I don't have time to debug this right now, but thought I'd let everyone know I'm seeing issues with Android 4.0.1."
"5921190","10630483","19","This answer should be marked as the right answer. Very elegant solution to the problem, and no permission is needed to perform it."
"3145655","10639594","0","@Fedor: Could you explain what's the usage of LocationResult? There were syntax errors with your usage code. I don't understand what's side effect of keeping this class abstract. Thanks for demo anyway."
"4325239","10655362","0","This does work great @EddieB...except that I have a preference screen within a preference screen.  Any idea how to reach the inner preference screen and populate those with summary?"
"4847027","10771670","4","Metrics will return the size of the display, but HoneyComb and up, your activity will have less space than what's returned due to the system bar."
"6486348","10860249","0","This worked great for me, thanks!"
"5535672","10867894","0","Looks like sometimes on the Motorola Xoom I'm running 3.1 or 3.2 there's an ArrayIndexOutOfBoundsException happening on the line containing ""int start = layout.getLineStart(lastLine);"" seems to be due to int lastLine being set incorrectly."
"5535672","10868788","1","Let me look into this in the morning. I don't remember why I was subtracting 1 from the result. That functions seems to be returning a 0 based line index. Could be a bug. I will update."
"5535672","10882798","0","I just took off the -1 and added a line that would only subtract one if > 0.  I'm working on fixing a padding issue with 3+ as well, not sure about 4 yet.  I'll share the code if it's relevant."
"5535672","10883050","0","The Padding issue I mentioned in the last comment isn't relative to AutoResizeTextField.  Great code by the way, next time you're in Ebisu I owe you a drink!"
"7596063","10884331","7","Works so far. Any reason why this isn't the best answer?"
"5535672","10906183","4","Ok, so I made an update to the code. Subtracting 1 from the line index was intentional and I added a comment. The error you got was probably from when there was not enough height to render even one line of text. I added a check and cleared the text in that case. (I work in Shibuya so I'd be up for a beer anytime :)"
"5535672","10906895","0","Perfect! As for that beer, Just tack my user name on to my website and shoot me a message with the subject beer."
"5535672","10907067","0","On another note, what's the reasoning behind using textPaint.setTextSize rather than the native setTextSize and a temporary TextPaint for the size checks?  I ask because it seems to have some issues in 3 when doing Gravity.CENTER and some other issues in 4"
"5535672","10907498","0","I assume by native you mean calling `setTextSize()` on the text view itself. Doing this does almost the exact same thing except also invalidates the layout. The reason you don't want to use some other temp `TextPaint` object is because you want to be sure to consider all the same formatting (font size, family, style, etc.) as the text view itself. Borrowing this text paint object seemed to be the most logically solution. I wonder what kind of issues you are having exactly on the newer platforms..."
"823966","10969366","0","The loop looks better with this change:

   while (tmpW > MAX_IMG_SIZE || tmpH > MAX_IMG_SIZE) {
            tmpW /= 2;
            tmpH /= 2;
            scale *= 2;
        }"
"823966","10969438","0","Also if you are dealing with streams you will have to request image anew after executing the first call or you'll get nothing"
"2636538","11002019","0","@hcpl +1 Thanks for good work"
"1109108","11004963","0","this causes the app to force close on android 1.5"
"5535672","11058113","0","What about using  TextPaint textPaint = new TextPaint(); textPaint.set(this.getPaint()); to pass the formatting?"
"5535672","11068905","0","You could, but I don't quite see the advantage. I am modifying the original text paint directly but I will be adjusting the font size any way so what do you gain from creating another object? Of course, if this solves some issues with 3 or 4, it may be worth looking into."
"7596063","11093102","5","because getLaunchIntentForPackage(""app package name"") may cause exception."
"2418314","11099842","0","Used this to fix a problem with EditText on FragmentDialog"
"151940","11113406","0","@Shaun, looks like you found out [after posting this comment](http://stackoverflow.com/questions/5412746/android-fragment-onrestoreinstancestate) that something equivalent to `onRestoreInstanceState` is also available to Fragments."
"3495908","11126357","0","It might be slow, but when you have a layout you have to stick to, this does the trick!"
"4464674","11126890","0","It works properly in one of my apps, but of course I have not tested all types of scenarios. @Timmmm could you please be more specific in what scenarios it does not work? I am also quite puzzled about you voting my post down. It seems to be a quite harsh response to an honest try to share a potential solution."
"4464674","11150988","0","I didn't mean to be harsh; sorry! I just didn't want anyone to copy your solution hoping it would work. As I said, it won't work for portrait or upside-down images. I will add the correct solution as an answer."
"8097801","11244772","0","Pardon my ignorance, but is it possible to detect a rooted phone without the ""reboot""?  TIA!"
"4464674","11250105","0","I see. I will add a comment highlighting your solution above as the prefered one."
"3427058","11257407","6","works in Android 4.0.1"
"5626213","11273433","0","@emmby +1 for posting this. What is the purpose of checking `if (uuid == null)` **twice**? (separated only by `synchronized (DeviceUuidFactory.class)`)"
"3419987","11278941","0","Good point.  makes sense because it calls finish() from the base activity in the stack."
"5626213","11293867","1","@ef2011 it's the double-checked locking pattern: http://en.wikipedia.org/wiki/Double-checked_locking"
